dtpricon;metastaticos;fetar;sexo;sitio;escolaridade;tempo_tto;obito1ano;pop
2013;metastáticos;<60;masculino;reto;alta;NA; 5;  9
2013;metastáticos;<60;masculino;reto;baixa;>60;20; 54
2013;metastáticos;<60;masculino;reto;baixa;<=60;23; 66
2013;metastáticos;<60;masculino;reto;baixa;NA; 3;  3
2013;metastáticos;<60;feminino;colon;alta;>60; 7; 46
2013;metastáticos;<60;feminino;colon;alta;<=60;37;147
2013;metastáticos;<60;feminino;colon;alta;NA;11; 15
2013;metastáticos;<60;feminino;colon;baixa;>60;11; 66
2013;metastáticos;<60;feminino;colon;baixa;<=60;41;117
2013;metastáticos;<60;feminino;colon;baixa;NA; 4;  7
2013;metastáticos;<60;feminino;reto;alta;>60;11; 41
2013;metastáticos;<60;feminino;reto;alta;<=60;21; 74
2013;metastáticos;<60;feminino;reto;alta;NA; 4;  7
2013;metastáticos;<60;feminino;reto;baixa;>60;10; 55
2013;metastáticos;<60;feminino;reto;baixa;<=60;14; 56
2013;metastáticos;<60;feminino;reto;baixa;NA; 6;  8
2013;metastáticos;>=60;masculino;colon;alta;>60; 8; 42
2013;metastáticos;>=60;masculino;colon;alta;<=60;36; 98
2013;metastáticos;>=60;masculino;colon;alta;NA; 9; 16
2013;metastáticos;>=60;masculino;colon;baixa;>60;10; 55
2013;metastáticos;>=60;masculino;colon;baixa;<=60;56;119
2013;metastáticos;>=60;masculino;colon;baixa;NA;13; 16
2013;metastáticos;>=60;masculino;reto;alta;>60;11; 54
2013;metastáticos;>=60;masculino;reto;alta;<=60;18; 68
2013;metastáticos;>=60;masculino;reto;alta;NA; 5;  8
2013;metastáticos;>=60;masculino;reto;baixa;>60;20; 88
2013;metastáticos;>=60;masculino;reto;baixa;<=60;36;103
2013;metastáticos;>=60;masculino;reto;baixa;NA;11; 18
2013;metastáticos;>=60;feminino;colon;alta;>60;12; 45
2013;metastáticos;>=60;feminino;colon;alta;<=60;37; 81
2013;metastáticos;>=60;feminino;colon;alta;NA; 9; 12
2013;metastáticos;>=60;feminino;colon;baixa;>60;16; 71
2013;metastáticos;>=60;feminino;colon;baixa;<=60;69;159
2013;metastáticos;>=60;feminino;colon;baixa;NA;16; 22
2013;metastáticos;>=60;feminino;reto;alta;>60;10; 39
2013;metastáticos;>=60;feminino;reto;alta;<=60;15; 43
2013;metastáticos;>=60;feminino;reto;alta;NA; 6;  9
2013;metastáticos;>=60;feminino;reto;baixa;>60;12; 48
2013;metastáticos;>=60;feminino;reto;baixa;<=60;34; 77
2013;metastáticos;>=60;feminino;reto;baixa;NA; 9; 11
2014;não metastáticos;<60;masculino;colon;alta;>60; 4; 87
2014;não metastáticos;<60;masculino;colon;alta;<=60;11;234
2014;não metastáticos;<60;masculino;colon;alta;NA; 0;  9
2014;não metastáticos;<60;masculino;colon;baixa;>60; 1; 92
2014;não metastáticos;<60;masculino;colon;baixa;<=60;16;209
2014;não metastáticos;<60;masculino;colon;baixa;NA; 1; 16
2014;não metastáticos;<60;masculino;reto;alta;>60; 7;150
2014;não metastáticos;<60;masculino;reto;alta;<=60;12;217
2014;não metastáticos;<60;masculino;reto;alta;NA; 1;  9
2014;não metastáticos;<60;masculino;reto;baixa;>60;11;190
2014;não metastáticos;<60;masculino;reto;baixa;<=60;11;229
2014;não metastáticos;<60;masculino;reto;baixa;NA; 1; 15
2014;não metastáticos;<60;feminino;colon;alta;>60; 7;135
2014;não metastáticos;<60;feminino;colon;alta;<=60;15;284
2014;não metastáticos;<60;feminino;colon;alta;NA; 1; 12
2014;não metastáticos;<60;feminino;colon;baixa;>60; 5;120
2014;não metastáticos;<60;feminino;colon;baixa;<=60;12;243
2014;não metastáticos;<60;feminino;colon;baixa;NA; 1;  8
2014;não metastáticos;<60;feminino;reto;alta;>60; 4;139
2014;não metastáticos;<60;feminino;reto;alta;<=60;11;188
2014;não metastáticos;<60;feminino;reto;alta;NA; 1; 14
2014;não metastáticos;<60;feminino;reto;baixa;>60; 7;174
2014;não metastáticos;<60;feminino;reto;baixa;<=60; 9;178
2014;não metastáticos;<60;feminino;reto;baixa;NA; 0;  9
2014;não metastáticos;>=60;masculino;colon;alta;>60;12;135
2014;não metastáticos;>=60;masculino;colon;alta;<=60;20;243
2014;não metastáticos;>=60;masculino;colon;alta;NA; 2; 18
2014;não metastáticos;>=60;masculino;colon;baixa;>60;23;242
2014;não metastáticos;>=60;masculino;colon;baixa;<=60;60;331
2014;não metastáticos;>=60;masculino;colon;baixa;NA; 6; 24
2014;não metastáticos;>=60;masculino;reto;alta;>60;20;220
2014;não metastáticos;>=60;masculino;reto;alta;<=60;21;196
2014;não metastáticos;>=60;masculino;reto;alta;NA; 8; 25
2014;não metastáticos;>=60;masculino;reto;baixa;>60;37;316
2014;não metastáticos;>=60;masculino;reto;baixa;<=60;43;327
2014;não metastáticos;>=60;masculino;reto;baixa;NA; 5; 23
2014;não metastáticos;>=60;feminino;colon;alta;>60; 9;112
2014;não metastáticos;>=60;feminino;colon;alta;<=60;17;261
2014;não metastáticos;>=60;feminino;colon;alta;NA; 1; 16
2014;não metastáticos;>=60;feminino;colon;baixa;>60;20;256
2014;não metastáticos;>=60;feminino;colon;baixa;<=60;63;421
2014;não metastáticos;>=60;feminino;colon;baixa;NA; 5; 27
2014;não metastáticos;>=60;feminino;reto;alta;>60;13;142
2014;não metastáticos;>=60;feminino;reto;alta;<=60;16;147
2014;não metastáticos;>=60;feminino;reto;alta;NA; 3; 16
2014;não metastáticos;>=60;feminino;reto;baixa;>60;28;306
2014;não metastáticos;>=60;feminino;reto;baixa;<=60;43;274
2014;não metastáticos;>=60;feminino;reto;baixa;NA; 2; 18
2014;metastáticos;<60;masculino;colon;alta;>60;11; 50
2014;metastáticos;<60;masculino;colon;alta;<=60;34;113
2014;metastáticos;<60;masculino;colon;alta;NA; 4;  9
2014;metastáticos;<60;masculino;colon;baixa;>60; 6; 51
2014;metastáticos;<60;masculino;colon;baixa;<=60;30;102
2014;metastáticos;<60;masculino;colon;baixa;NA; 4;  4
2014;metastáticos;<60;masculino;reto;alta;>60;10; 57
2014;metastáticos;<60;masculino;reto;alta;<=60;16; 74
2014;metastáticos;<60;masculino;reto;alta;NA; 9; 10
2014;metastáticos;<60;masculino;reto;baixa;>60; 7; 49
2014;metastáticos;<60;masculino;reto;baixa;<=60;26; 91
2014;metastáticos;<60;masculino;reto;baixa;NA; 1;  9
2014;metastáticos;<60;feminino;colon;alta;>60; 9; 57
2014;metastáticos;<60;feminino;colon;alta;<=60;35;131
2014;metastáticos;<60;feminino;colon;alta;NA; 5; 10
2014;metastáticos;<60;feminino;colon;baixa;>60; 7; 46
2014;metastáticos;<60;feminino;colon;baixa;<=60;30; 94
2014;metastáticos;<60;feminino;colon;baixa;NA; 4;  7
2014;metastáticos;<60;feminino;reto;alta;>60; 8; 39
2014;metastáticos;<60;feminino;reto;alta;<=60;17; 60
2014;metastáticos;<60;feminino;reto;alta;NA; 4;  7
2014;metastáticos;<60;feminino;reto;baixa;>60; 9; 52
2014;metastáticos;<60;feminino;reto;baixa;<=60;19; 72
2014;metastáticos;<60;feminino;reto;baixa;NA; 5;  6
2014;metastáticos;>=60;masculino;colon;alta;>60;11; 50
2014;metastáticos;>=60;masculino;colon;alta;<=60;39;121
2014;metastáticos;>=60;masculino;colon;alta;NA;15; 22
2014;metastáticos;>=60;masculino;colon;baixa;>60;23; 75
2014;metastáticos;>=60;masculino;colon;baixa;<=60;74;154
2014;metastáticos;>=60;masculino;colon;baixa;NA;12; 14
2014;metastáticos;>=60;masculino;reto;alta;>60;13; 56
2014;metastáticos;>=60;masculino;reto;alta;<=60;28; 67
2014;metastáticos;>=60;masculino;reto;alta;NA; 7; 11
2014;metastáticos;>=60;masculino;reto;baixa;>60;15; 81
2014;metastáticos;>=60;masculino;reto;baixa;<=60;41;113
2014;metastáticos;>=60;masculino;reto;baixa;NA; 9; 10
2014;metastáticos;>=60;feminino;colon;alta;>60;11; 52
2014;metastáticos;>=60;feminino;colon;alta;<=60;36; 96
2014;metastáticos;>=60;feminino;colon;alta;NA; 9; 13
2014;metastáticos;>=60;feminino;colon;baixa;>60;16; 77
2014;metastáticos;>=60;feminino;colon;baixa;<=60;50;124
2014;metastáticos;>=60;feminino;colon;baixa;NA;14; 19
2014;metastáticos;>=60;feminino;reto;alta;>60; 8; 26
2014;metastáticos;>=60;feminino;reto;alta;<=60;15; 50
2014;metastáticos;>=60;feminino;reto;alta;NA; 6; 11
2014;metastáticos;>=60;feminino;reto;baixa;>60;11; 56
2014;metastáticos;>=60;feminino;reto;baixa;<=60;27; 84
2014;metastáticos;>=60;feminino;reto;baixa;NA;10; 13
2015;não metastáticos;<60;masculino;colon;alta;>60; 4; 89
2015;não metastáticos;<60;masculino;colon;alta;<=60; 9;201
2015;não metastáticos;<60;masculino;colon;alta;NA; 1;  6
2015;não metastáticos;<60;masculino;colon;baixa;>60; 6;136
2015;não metastáticos;<60;masculino;colon;baixa;<=60;23;208
2015;não metastáticos;<60;masculino;colon;baixa;NA; 2;  7
2015;não metastáticos;<60;masculino;reto;alta;>60; 6;160
2015;não metastáticos;<60;masculino;reto;alta;<=60; 9;182
2015;não metastáticos;<60;masculino;reto;alta;NA; 0; 12
2015;não metastáticos;<60;masculino;reto;baixa;>60;11;181
2015;não metastáticos;<60;masculino;reto;baixa;<=60;11;173
2015;não metastáticos;<60;masculino;reto;baixa;NA; 0;  4
2015;não metastáticos;<60;feminino;colon;alta;>60; 4;123
2015;não metastáticos;<60;feminino;colon;alta;<=60;11;284
2015;não metastáticos;<60;feminino;colon;alta;NA; 1; 10
2015;não metastáticos;<60;feminino;colon;baixa;>60; 5;179
2015;não metastáticos;<60;feminino;colon;baixa;<=60; 8;231
2015;não metastáticos;<60;feminino;colon;baixa;NA; 1; 12
2015;não metastáticos;<60;feminino;reto;alta;>60; 6;157
2015;não metastáticos;<60;feminino;reto;alta;<=60;10;136
2015;não metastáticos;<60;feminino;reto;alta;NA; 0;  8
2015;não metastáticos;<60;feminino;reto;baixa;>60; 4;173
2015;não metastáticos;<60;feminino;reto;baixa;<=60; 8;156
2015;não metastáticos;<60;feminino;reto;baixa;NA; 1; 11
2015;não metastáticos;>=60;masculino;colon;alta;>60;10;139
2015;não metastáticos;>=60;masculino;colon;alta;<=60;18;251
2015;não metastáticos;>=60;masculino;colon;alta;NA; 3; 19
2015;não metastáticos;>=60;masculino;colon;baixa;>60;27;239
2015;não metastáticos;>=60;masculino;colon;baixa;<=60;50;384
2015;não metastáticos;>=60;masculino;colon;baixa;NA; 4; 27
2015;não metastáticos;>=60;masculino;reto;alta;>60;28;194
2015;não metastáticos;>=60;masculino;reto;alta;<=60;15;179
2015;não metastáticos;>=60;masculino;reto;alta;NA; 1; 15
2015;não metastáticos;>=60;masculino;reto;baixa;>60;43;396
2015;não metastáticos;>=60;masculino;reto;baixa;<=60;41;284
2015;não metastáticos;>=60;masculino;reto;baixa;NA; 4; 22
2015;não metastáticos;>=60;feminino;colon;alta;>60; 5;135
2015;não metastáticos;>=60;feminino;colon;alta;<=60;23;248
2015;não metastáticos;>=60;feminino;colon;alta;NA; 1;  9
2015;não metastáticos;>=60;feminino;colon;baixa;>60;18;261
2015;não metastáticos;>=60;feminino;colon;baixa;<=60;52;427
2015;não metastáticos;>=60;feminino;colon;baixa;NA; 7; 20
2015;não metastáticos;>=60;feminino;reto;alta;>60; 7;147
2015;não metastáticos;>=60;feminino;reto;alta;<=60;11;106
2015;não metastáticos;>=60;feminino;reto;alta;NA; 1; 11
2015;não metastáticos;>=60;feminino;reto;baixa;>60;27;330
2015;não metastáticos;>=60;feminino;reto;baixa;<=60;27;227
2015;não metastáticos;>=60;feminino;reto;baixa;NA; 1; 14
2015;metastáticos;<60;masculino;colon;alta;>60; 7; 48
2015;metastáticos;<60;masculino;colon;alta;<=60;30; 94
2015;metastáticos;<60;masculino;colon;alta;NA; 3;  6
2015;metastáticos;<60;masculino;colon;baixa;>60; 7; 54
2015;metastáticos;<60;masculino;colon;baixa;<=60;39; 91
2015;metastáticos;<60;masculino;colon;baixa;NA;13; 16
2015;metastáticos;<60;masculino;reto;alta;>60; 8; 68
2015;metastáticos;<60;masculino;reto;alta;<=60;19; 72
2015;metastáticos;<60;masculino;reto;alta;NA; 3;  9
2015;metastáticos;<60;masculino;reto;baixa;>60;16; 72
2015;metastáticos;<60;masculino;reto;baixa;<=60;20; 83
2015;metastáticos;<60;masculino;reto;baixa;NA; 4;  4
2015;metastáticos;<60;feminino;colon;alta;>60; 7; 64
2015;metastáticos;<60;feminino;colon;alta;<=60;37;120
2015;metastáticos;<60;feminino;colon;alta;NA; 7; 11
2015;metastáticos;<60;feminino;colon;baixa;>60; 6; 62
2015;metastáticos;<60;feminino;colon;baixa;<=60;41;133
2015;metastáticos;<60;feminino;colon;baixa;NA; 8; 11
2015;metastáticos;<60;feminino;reto;alta;>60;11; 43
2015;metastáticos;<60;feminino;reto;alta;<=60;23; 75
2015;metastáticos;<60;feminino;reto;alta;NA; 5;  8
2015;metastáticos;<60;feminino;reto;baixa;>60; 6; 53
2015;metastáticos;<60;feminino;reto;baixa;<=60;17; 59
2015;metastáticos;<60;feminino;reto;baixa;NA; 5;  7
2015;metastáticos;>=60;masculino;colon;alta;>60;13; 44
2015;metastáticos;>=60;masculino;colon;alta;<=60;39;116
2015;metastáticos;>=60;masculino;colon;alta;NA;12; 17
2015;metastáticos;>=60;masculino;colon;baixa;>60;22; 91
2015;metastáticos;>=60;masculino;colon;baixa;<=60;80;159
2015;metastáticos;>=60;masculino;colon;baixa;NA;18; 28
2015;metastáticos;>=60;masculino;reto;alta;>60;10; 45
2015;metastáticos;>=60;masculino;reto;alta;<=60;23; 75
2015;metastáticos;>=60;masculino;reto;alta;NA; 5; 12
2015;metastáticos;>=60;masculino;reto;baixa;>60;24; 89
2015;metastáticos;>=60;masculino;reto;baixa;<=60;48;103
2015;metastáticos;>=60;masculino;reto;baixa;NA;16; 22
2015;metastáticos;>=60;feminino;colon;alta;>60;11; 56
2015;metastáticos;>=60;feminino;colon;alta;<=60;36; 91
2015;metastáticos;>=60;feminino;colon;alta;NA; 8; 11
2015;metastáticos;>=60;feminino;colon;baixa;>60;25; 92
2015;metastáticos;>=60;feminino;colon;baixa;<=60;54;157
2015;metastáticos;>=60;feminino;colon;baixa;NA;16; 28
2015;metastáticos;>=60;feminino;reto;alta;>60; 9; 34
2015;metastáticos;>=60;feminino;reto;alta;<=60;14; 38
2015;metastáticos;>=60;feminino;reto;alta;NA; 6;  8
2015;metastáticos;>=60;feminino;reto;baixa;>60;24; 83
2015;metastáticos;>=60;feminino;reto;baixa;<=60;24; 84
2015;metastáticos;>=60;feminino;reto;baixa;NA; 6; 12
2016;não metastáticos;<60;masculino;colon;alta;>60; 3; 91
2016;não metastáticos;<60;masculino;colon;alta;<=60; 6;189
2016;não metastáticos;<60;masculino;colon;alta;NA; 0; 13
2016;não metastáticos;<60;masculino;colon;baixa;>60; 4;135
2016;não metastáticos;<60;masculino;colon;baixa;<=60;21;239
2016;não metastáticos;<60;masculino;colon;baixa;NA; 0;  5
2016;não metastáticos;<60;masculino;reto;alta;>60; 2;101
2016;não metastáticos;<60;masculino;reto;alta;<=60;11;177
2016;não metastáticos;<60;masculino;reto;alta;NA; 2; 14
2016;não metastáticos;<60;masculino;reto;baixa;>60;12;187
2016;não metastáticos;<60;masculino;reto;baixa;<=60;21;175
2016;não metastáticos;<60;masculino;reto;baixa;NA; 2;  8
2016;não metastáticos;<60;feminino;colon;alta;>60; 1; 89
2016;não metastáticos;<60;feminino;colon;alta;<=60; 5;232
2016;não metastáticos;<60;feminino;colon;alta;NA; 1; 13
2016;não metastáticos;<60;feminino;colon;baixa;>60; 4;142
2016;não metastáticos;<60;feminino;colon;baixa;<=60;11;251
2016;não metastáticos;<60;feminino;colon;baixa;NA; 1; 12
2016;não metastáticos;<60;feminino;reto;alta;>60; 7;125
2016;não metastáticos;<60;feminino;reto;alta;<=60; 8;145
2016;não metastáticos;<60;feminino;reto;alta;NA; 2; 13
2016;não metastáticos;<60;feminino;reto;baixa;>60;10;153
2016;não metastáticos;<60;feminino;reto;baixa;<=60;14;154
2016;não metastáticos;<60;feminino;reto;baixa;NA; 1;  5
2016;não metastáticos;>=60;masculino;colon;alta;>60; 7; 98
2016;não metastáticos;>=60;masculino;colon;alta;<=60;26;215
2016;não metastáticos;>=60;masculino;colon;alta;NA; 2; 15
2016;não metastáticos;>=60;masculino;colon;baixa;>60;26;255
2016;não metastáticos;>=60;masculino;colon;baixa;<=60;61;393
2016;não metastáticos;>=60;masculino;colon;baixa;NA; 5; 32
2016;não metastáticos;>=60;masculino;reto;alta;>60;12;124
2016;não metastáticos;>=60;masculino;reto;alta;<=60;18;149
2016;não metastáticos;>=60;masculino;reto;alta;NA; 3;  7
2016;não metastáticos;>=60;masculino;reto;baixa;>60;31;357
2016;não metastáticos;>=60;masculino;reto;baixa;<=60;42;298
2016;não metastáticos;>=60;masculino;reto;baixa;NA; 4; 24
2016;não metastáticos;>=60;feminino;colon;alta;>60; 5; 97
2016;não metastáticos;>=60;feminino;colon;alta;<=60;19;187
2016;não metastáticos;>=60;feminino;colon;alta;NA; 0;  9
2016;não metastáticos;>=60;feminino;colon;baixa;>60;25;265
2016;não metastáticos;>=60;feminino;colon;baixa;<=60;51;443
2016;não metastáticos;>=60;feminino;colon;baixa;NA; 5; 32
2016;não metastáticos;>=60;feminino;reto;alta;>60; 7; 91
2016;não metastáticos;>=60;feminino;reto;alta;<=60;15;121
2016;não metastáticos;>=60;feminino;reto;alta;NA; 3; 17
2016;não metastáticos;>=60;feminino;reto;baixa;>60;34;286
2016;não metastáticos;>=60;feminino;reto;baixa;<=60;32;245
2016;não metastáticos;>=60;feminino;reto;baixa;NA; 2; 21
2016;metastáticos;<60;masculino;colon;alta;>60; 9; 47
2016;metastáticos;<60;masculino;colon;alta;<=60;32; 95
2016;metastáticos;<60;masculino;colon;alta;NA; 3;  6
2016;metastáticos;<60;masculino;colon;baixa;>60;13; 61
2016;metastáticos;<60;masculino;colon;baixa;<=60;32;104
2016;metastáticos;<60;masculino;colon;baixa;NA; 5;  8
2016;metastáticos;<60;masculino;reto;alta;>60; 9; 39
2016;metastáticos;<60;masculino;reto;alta;<=60;18; 64
2016;metastáticos;<60;masculino;reto;alta;NA; 3;  6
2016;metastáticos;<60;masculino;reto;baixa;>60;15; 77
2016;metastáticos;<60;masculino;reto;baixa;<=60;16; 74
2016;metastáticos;<60;masculino;reto;baixa;NA; 8; 10
2016;metastáticos;<60;feminino;colon;alta;>60; 9; 50
2016;metastáticos;<60;feminino;colon;alta;<=60;39;140
2016;metastáticos;<60;feminino;colon;alta;NA; 8; 11
2016;metastáticos;<60;feminino;colon;baixa;>60;12; 42
2016;metastáticos;<60;feminino;colon;baixa;<=60;41;123
2016;metastáticos;<60;feminino;colon;baixa;NA;11; 13
2016;metastáticos;<60;feminino;reto;alta;>60;12; 44
2016;metastáticos;<60;feminino;reto;alta;<=60;16; 65
2016;metastáticos;<60;feminino;reto;alta;NA; 1;  1
2016;metastáticos;<60;feminino;reto;baixa;>60;10; 43
2016;metastáticos;<60;feminino;reto;baixa;<=60;15; 53
2016;metastáticos;<60;feminino;reto;baixa;NA; 3;  4
2016;metastáticos;>=60;masculino;colon;alta;>60; 9; 41
2016;metastáticos;>=60;masculino;colon;alta;<=60;35;101
2016;metastáticos;>=60;masculino;colon;alta;NA; 7; 10
2016;metastáticos;>=60;masculino;colon;baixa;>60;16; 95
2016;metastáticos;>=60;masculino;colon;baixa;<=60;64;174
2016;metastáticos;>=60;masculino;colon;baixa;NA;24; 29
2016;metastáticos;>=60;masculino;reto;alta;>60; 8; 45
2016;metastáticos;>=60;masculino;reto;alta;<=60;12; 55
2016;metastáticos;>=60;masculino;reto;alta;NA; 1;  2
2016;metastáticos;>=60;masculino;reto;baixa;>60;28;108
2016;metastáticos;>=60;masculino;reto;baixa;<=60;53;119
2016;metastáticos;>=60;masculino;reto;baixa;NA; 6;  8
2016;metastáticos;>=60;feminino;colon;alta;>60;13; 46
2016;metastáticos;>=60;feminino;colon;alta;<=60;24; 69
2016;metastáticos;>=60;feminino;colon;alta;NA; 7; 11
2016;metastáticos;>=60;feminino;colon;baixa;>60;28; 97
2016;metastáticos;>=60;feminino;colon;baixa;<=60;74;208
2016;metastáticos;>=60;feminino;colon;baixa;NA;20; 30
2016;metastáticos;>=60;feminino;reto;alta;>60; 8; 27
2016;metastáticos;>=60;feminino;reto;alta;<=60;12; 40
2016;metastáticos;>=60;feminino;reto;alta;NA; 4;  5
2016;metastáticos;>=60;feminino;reto;baixa;>60;15; 72
2016;metastáticos;>=60;feminino;reto;baixa;<=60;22; 76
2016;metastáticos;>=60;feminino;reto;baixa;NA;10; 12
2017;não metastáticos;<60;masculino;colon;alta;>60; 3; 74
2017;não metastáticos;<60;masculino;colon;alta;<=60;13;198
2017;não metastáticos;<60;masculino;colon;alta;NA; 1;  6
2017;não metastáticos;<60;masculino;colon;baixa;>60; 4;115
2017;não metastáticos;<60;masculino;colon;baixa;<=60; 8;168
2017;não metastáticos;<60;masculino;colon;baixa;NA; 1;  6
2017;não metastáticos;<60;masculino;reto;alta;>60; 3;111
2017;não metastáticos;<60;masculino;reto;alta;<=60; 6;151
2017;não metastáticos;<60;masculino;reto;alta;NA; 0;  5
2017;não metastáticos;<60;masculino;reto;baixa;>60;11;172
2017;não metastáticos;<60;masculino;reto;baixa;<=60;10;141
2017;não metastáticos;<60;masculino;reto;baixa;NA; 1;  8
2017;não metastáticos;<60;feminino;colon;alta;>60; 5;113
2017;não metastáticos;<60;feminino;colon;alta;<=60;14;218
2017;não metastáticos;<60;feminino;colon;alta;NA; 0;  4
2017;não metastáticos;<60;feminino;colon;baixa;>60; 8;139
2017;não metastáticos;<60;feminino;colon;baixa;<=60;13;191
2017;não metastáticos;<60;feminino;colon;baixa;NA; 0; 10
2017;não metastáticos;<60;feminino;reto;alta;>60; 4; 98
2017;não metastáticos;<60;feminino;reto;alta;<=60; 8;143
2017;não metastáticos;<60;feminino;reto;alta;NA; 0; 11
2017;não metastáticos;<60;feminino;reto;baixa;>60; 8;139
2017;não metastáticos;<60;feminino;reto;baixa;<=60; 5;115
2017;não metastáticos;<60;feminino;reto;baixa;NA; 2;  5
2017;não metastáticos;>=60;masculino;colon;alta;>60; 7;101
2017;não metastáticos;>=60;masculino;colon;alta;<=60;20;197
2017;não metastáticos;>=60;masculino;colon;alta;NA; 4; 11
2017;não metastáticos;>=60;masculino;colon;baixa;>60;18;222
2017;não metastáticos;>=60;masculino;colon;baixa;<=60;44;320
2017;não metastáticos;>=60;masculino;colon;baixa;NA; 3; 16
2017;não metastáticos;>=60;masculino;reto;alta;>60;12;132
2017;não metastáticos;>=60;masculino;reto;alta;<=60; 9;137
2017;não metastáticos;>=60;masculino;reto;alta;NA; 2; 10
2017;não metastáticos;>=60;masculino;reto;baixa;>60;26;368
2017;não metastáticos;>=60;masculino;reto;baixa;<=60;27;270
2017;não metastáticos;>=60;masculino;reto;baixa;NA; 2; 16
2017;não metastáticos;>=60;feminino;colon;alta;>60; 7;106
2017;não metastáticos;>=60;feminino;colon;alta;<=60;15;192
2017;não metastáticos;>=60;feminino;colon;alta;NA; 0;  9
2017;não metastáticos;>=60;feminino;colon;baixa;>60;16;255
2017;não metastáticos;>=60;feminino;colon;baixa;<=60;52;398
2017;não metastáticos;>=60;feminino;colon;baixa;NA; 4; 28
2017;não metastáticos;>=60;feminino;reto;alta;>60; 5; 74
2017;não metastáticos;>=60;feminino;reto;alta;<=60; 6; 87
2017;não metastáticos;>=60;feminino;reto;alta;NA; 1; 13
2017;não metastáticos;>=60;feminino;reto;baixa;>60;24;296
2017;não metastáticos;>=60;feminino;reto;baixa;<=60;21;195
2017;não metastáticos;>=60;feminino;reto;baixa;NA; 2; 17
2017;metastáticos;<60;masculino;colon;alta;>60; 5; 36
2017;metastáticos;<60;masculino;colon;alta;<=60;24;100
2017;metastáticos;<60;masculino;colon;alta;NA; 8; 12
2017;metastáticos;<60;masculino;colon;baixa;>60;11; 48
2017;metastáticos;<60;masculino;colon;baixa;<=60;25; 92
2017;metastáticos;<60;masculino;colon;baixa;NA; 4;  6
2017;metastáticos;<60;masculino;reto;alta;>60; 7; 38
2017;metastáticos;<60;masculino;reto;alta;<=60;13; 64
2017;metastáticos;<60;masculino;reto;alta;NA; 2;  7
2017;metastáticos;<60;masculino;reto;baixa;>60; 6; 48
2017;metastáticos;<60;masculino;reto;baixa;<=60;21; 75
2017;metastáticos;<60;masculino;reto;baixa;NA; 3;  3
2017;metastáticos;<60;feminino;colon;alta;>60; 6; 48
2017;metastáticos;<60;feminino;colon;alta;<=60;30;104
2017;metastáticos;<60;feminino;colon;alta;NA; 6; 11
2017;metastáticos;<60;feminino;colon;baixa;>60;15; 57
2017;metastáticos;<60;feminino;colon;baixa;<=60;30;100
2017;metastáticos;<60;feminino;colon;baixa;NA; 7; 11
2017;metastáticos;<60;feminino;reto;alta;>60; 9; 46
2017;metastáticos;<60;feminino;reto;alta;<=60;19; 62
2017;metastáticos;<60;feminino;reto;alta;NA; 1;  2
2017;metastáticos;<60;feminino;reto;baixa;>60; 8; 42
2017;metastáticos;<60;feminino;reto;baixa;<=60;20; 67
2017;metastáticos;<60;feminino;reto;baixa;NA; 2;  3
2017;metastáticos;>=60;masculino;colon;alta;>60;12; 60
2017;metastáticos;>=60;masculino;colon;alta;<=60;26;102
2017;metastáticos;>=60;masculino;colon;alta;NA; 7; 14
2017;metastáticos;>=60;masculino;colon;baixa;>60;13; 92
2017;metastáticos;>=60;masculino;colon;baixa;<=60;54;160
2017;metastáticos;>=60;masculino;colon;baixa;NA;17; 22
2017;metastáticos;>=60;masculino;reto;alta;>60; 9; 30
2017;metastáticos;>=60;masculino;reto;alta;<=60;19; 54
2017;metastáticos;>=60;masculino;reto;alta;NA; 6;  7
2017;metastáticos;>=60;masculino;reto;baixa;>60;24; 87
2017;metastáticos;>=60;masculino;reto;baixa;<=60;40; 98
2017;metastáticos;>=60;masculino;reto;baixa;NA;12; 16
2017;metastáticos;>=60;feminino;colon;alta;>60; 9; 40
2017;metastáticos;>=60;feminino;colon;alta;<=60;30; 82
2017;metastáticos;>=60;feminino;colon;alta;NA; 3;  5
2017;metastáticos;>=60;feminino;colon;baixa;>60;26; 91
2017;metastáticos;>=60;feminino;colon;baixa;<=60;49;153
2017;metastáticos;>=60;feminino;colon;baixa;NA;12; 20
2017;metastáticos;>=60;feminino;reto;alta;>60; 3; 21
2017;metastáticos;>=60;feminino;reto;alta;<=60; 9; 30
2017;metastáticos;>=60;feminino;reto;alta;NA; 2;  3
2017;metastáticos;>=60;feminino;reto;baixa;>60;13; 67
2017;metastáticos;>=60;feminino;reto;baixa;<=60;24; 63
2017;metastáticos;>=60;feminino;reto;baixa;NA; 7;  9
2018;não metastáticos;<60;masculino;colon;alta;>60; 2; 36
2018;não metastáticos;<60;masculino;colon;alta;<=60; 3; 83
2018;não metastáticos;<60;masculino;colon;alta;NA; 0;  2
2018;não metastáticos;<60;masculino;colon;baixa;>60; 0; 44
2018;não metastáticos;<60;masculino;colon;baixa;<=60; 4; 68
2018;não metastáticos;<60;masculino;colon;baixa;NA; 0;  3
2018;não metastáticos;<60;masculino;reto;alta;>60; 3; 61
2018;não metastáticos;<60;masculino;reto;alta;<=60; 5; 63
2018;não metastáticos;<60;masculino;reto;alta;NA; 0;  3
2018;não metastáticos;<60;masculino;reto;baixa;>60; 5; 91
2018;não metastáticos;<60;masculino;reto;baixa;<=60; 2; 70
2018;não metastáticos;<60;masculino;reto;baixa;NA; 1;  3
